,Date,year,Month,Weak,Count
29846,2017-08-13,2017,8,Sunday,1
29847,2016-06-13,2016,6,Monday,1
29848,2017-11-21,2017,11,Tuesday,1
29849,2016-01-05,2016,1,Tuesday,1
29850,2016-02-24,2016,2,Wednesday,1
29851,2017-07-07,2017,7,Friday,1
29854,2016-01-31,2016,1,Sunday,1
29855,2017-08-18,2017,8,Friday,1
29856,2015-03-21,2015,3,Saturday,1
29857,2016-07-25,2016,7,Monday,1
29858,2015-04-09,2015,4,Thursday,1
29859,2018-04-04,2018,4,Wednesday,1
29860,2016-01-03,2016,1,Sunday,1
29862,2018-02-25,2018,2,Sunday,1
29864,2015-01-31,2015,1,Saturday,1
29867,2015-12-14,2015,12,Monday,1
29868,2017-06-18,2017,6,Sunday,1
29869,2017-07-30,2017,7,Sunday,1
29870,2017-04-30,2017,4,Sunday,1
29871,2015-11-07,2015,11,Saturday,1
29872,2016-08-14,2016,8,Sunday,1
29873,2016-06-17,2016,6,Friday,1
29874,2016-03-19,2016,3,Saturday,1
29875,2015-06-19,2015,6,Friday,1
29876,2015-03-28,2015,3,Saturday,1
29877,2015-03-31,2015,3,Tuesday,1
29878,2015-09-14,2015,9,Monday,1
29879,2015-06-30,2015,6,Tuesday,1
29880,2015-05-14,2015,5,Thursday,1
29881,2015-09-04,2015,9,Friday,1
29884,2017-07-26,2017,7,Wednesday,1
29886,2017-02-03,2017,2,Friday,1
29887,2015-05-16,2015,5,Saturday,1
29888,2018-03-10,2018,3,Saturday,1
29889,2016-03-06,2016,3,Sunday,1
29891,2015-07-13,2015,7,Monday,1
29894,2017-11-17,2017,11,Friday,1
29895,2018-05-17,2018,5,Thursday,1
29896,2015-12-05,2015,12,Saturday,1
29898,2015-07-12,2015,7,Sunday,1
29899,2016-06-26,2016,6,Sunday,1
29900,2015-03-01,2015,3,Sunday,1
29902,2015-10-18,2015,10,Sunday,1
29903,2017-01-28,2017,1,Saturday,1
29905,2016-03-26,2016,3,Saturday,1
29907,2015-09-01,2015,9,Tuesday,1
29908,2015-11-17,2015,11,Tuesday,1
29909,2014-09-28,2014,9,Sunday,1
29910,2016-11-16,2016,11,Wednesday,1
29911,2015-11-29,2015,11,Sunday,1
29912,2015-07-25,2015,7,Saturday,1
29914,2015-10-08,2015,10,Thursday,1
29915,2015-07-01,2015,7,Wednesday,1
29916,2017-07-24,2017,7,Monday,1
29917,2016-09-12,2016,9,Monday,1
29918,2017-07-11,2017,7,Tuesday,1
29920,2016-08-28,2016,8,Sunday,1
29921,2015-10-13,2015,10,Tuesday,1
29922,2016-11-05,2016,11,Saturday,1
29923,2015-04-01,2015,4,Wednesday,1
29924,2017-02-18,2017,2,Saturday,1
29926,2018-03-23,2018,3,Friday,1
29927,2016-05-21,2016,5,Saturday,1
29931,2018-05-17,2018,5,Thursday,1
29932,2016-03-19,2016,3,Saturday,1
29933,2016-07-20,2016,7,Wednesday,1
29934,2015-06-13,2015,6,Saturday,1
29936,2017-05-05,2017,5,Friday,1
29937,2017-05-29,2017,5,Monday,1
29938,2017-06-24,2017,6,Saturday,1
29939,2016-05-08,2016,5,Sunday,1
29941,2015-01-31,2015,1,Saturday,1
29942,2015-01-19,2015,1,Monday,1
29943,2014-11-27,2014,11,Thursday,1
29944,2015-08-23,2015,8,Sunday,1
29945,2017-11-04,2017,11,Saturday,1
29946,2015-11-02,2015,11,Monday,1
29948,2016-02-25,2016,2,Thursday,1
29950,2015-12-08,2015,12,Tuesday,1
29951,2015-07-05,2015,7,Sunday,1
29952,2017-01-01,2017,1,Sunday,1
29953,2018-04-13,2018,4,Friday,1
29954,2016-06-23,2016,6,Thursday,1
29957,2015-07-11,2015,7,Saturday,1
29958,2018-04-25,2018,4,Wednesday,1
29960,2016-03-14,2016,3,Monday,1
29961,2017-10-21,2017,10,Saturday,1
29962,2016-10-28,2016,10,Friday,1
29963,2018-05-19,2018,5,Saturday,1
29965,2016-06-09,2016,6,Thursday,1
29966,2018-04-07,2018,4,Saturday,1
29968,2017-10-12,2017,10,Thursday,1
29969,2016-06-05,2016,6,Sunday,1
29971,2017-05-18,2017,5,Thursday,1
29972,2017-01-02,2017,1,Monday,1
29973,2016-08-15,2016,8,Monday,1
29974,2017-07-23,2017,7,Sunday,1
29975,2015-09-27,2015,9,Sunday,1
29976,2016-08-20,2016,8,Saturday,1
29977,2017-02-04,2017,2,Saturday,1
29978,2017-04-30,2017,4,Sunday,1
29979,2017-03-01,2017,3,Wednesday,1
29980,2016-10-22,2016,10,Saturday,1
29982,2015-06-18,2015,6,Thursday,1
29983,2017-01-17,2017,1,Tuesday,1
29985,2015-11-19,2015,11,Thursday,1
29987,2017-08-11,2017,8,Friday,1
29993,2016-07-16,2016,7,Saturday,1
29995,2015-07-18,2015,7,Saturday,1
29996,2016-09-10,2016,9,Saturday,1
29998,2016-06-26,2016,6,Sunday,1
29999,2017-11-01,2017,11,Wednesday,1
30000,2015-08-28,2015,8,Friday,1
30008,2014-12-18,2014,12,Thursday,1
30009,2015-09-04,2015,9,Friday,1
30010,2016-03-01,2016,3,Tuesday,1
30011,2017-03-25,2017,3,Saturday,1
30012,2016-02-27,2016,2,Saturday,1
30013,2015-08-09,2015,8,Sunday,1
30015,2017-05-17,2017,5,Wednesday,1
30017,2017-10-09,2017,10,Monday,1
30018,2017-02-10,2017,2,Friday,1
30020,2017-06-03,2017,6,Saturday,1
30025,2016-11-13,2016,11,Sunday,1
30027,2016-07-13,2016,7,Wednesday,1
30029,2017-11-21,2017,11,Tuesday,1
30030,2018-05-19,2018,5,Saturday,1
30032,2016-07-30,2016,7,Saturday,1
30033,2018-04-02,2018,4,Monday,1
30034,2016-09-13,2016,9,Tuesday,1
30035,2017-07-29,2017,7,Saturday,1
30036,2015-09-14,2015,9,Monday,1
30037,2015-11-14,2015,11,Saturday,1
30038,2017-07-31,2017,7,Monday,1
30042,2016-05-13,2016,5,Friday,1
30043,2016-03-31,2016,3,Thursday,1
30045,2018-04-04,2018,4,Wednesday,1
30046,2018-02-18,2018,2,Sunday,1
30047,2015-06-05,2015,6,Friday,1
30049,2015-01-14,2015,1,Wednesday,1
30050,2016-04-01,2016,4,Friday,1
30052,2015-10-01,2015,10,Thursday,1
30055,2017-05-20,2017,5,Saturday,1
30057,2016-07-30,2016,7,Saturday,1
30058,2017-04-23,2017,4,Sunday,1
30060,2017-09-07,2017,9,Thursday,1
30062,2016-03-07,2016,3,Monday,1
30063,2016-08-23,2016,8,Tuesday,1
30064,2017-07-09,2017,7,Sunday,1
30065,2018-02-05,2018,2,Monday,1
30066,2015-08-02,2015,8,Sunday,1
30067,2016-04-16,2016,4,Saturday,1
30069,2015-01-23,2015,1,Friday,1
30070,2015-07-28,2015,7,Tuesday,1
30071,2017-10-16,2017,10,Monday,1
30072,2018-04-16,2018,4,Monday,1
30073,2017-04-27,2017,4,Thursday,1
30076,2018-04-14,2018,4,Saturday,1
30077,2017-04-21,2017,4,Friday,1
30078,2016-09-27,2016,9,Tuesday,1
30081,2016-08-26,2016,8,Friday,1
30083,2018-05-03,2018,5,Thursday,1
30085,2016-01-19,2016,1,Tuesday,1
30086,2017-11-05,2017,11,Sunday,1
30089,2014-09-10,2014,9,Wednesday,1
30090,2018-05-26,2018,5,Saturday,1
30091,2014-12-14,2014,12,Sunday,1
30092,2014-03-07,2014,3,Friday,1
30093,2017-12-10,2017,12,Sunday,1
30094,2016-04-10,2016,4,Sunday,1
30095,2015-05-19,2015,5,Tuesday,1
30096,2018-05-02,2018,5,Wednesday,1
30097,2015-05-23,2015,5,Saturday,1
30098,2018-01-14,2018,1,Sunday,1
30099,2016-07-30,2016,7,Saturday,1
30100,2017-05-31,2017,5,Wednesday,1
30101,2017-09-17,2017,9,Sunday,1
30102,2016-05-22,2016,5,Sunday,1
30104,2018-02-25,2018,2,Sunday,1
30105,2017-11-03,2017,11,Friday,1
30107,2017-03-14,2017,3,Tuesday,1
30109,2017-01-09,2017,1,Monday,1
30110,2017-01-18,2017,1,Wednesday,1
30111,2015-11-18,2015,11,Wednesday,1
30112,2016-05-06,2016,5,Friday,1
30114,2016-05-04,2016,5,Wednesday,1
30115,2016-03-14,2016,3,Monday,1
30119,2015-10-20,2015,10,Tuesday,1
30122,2016-11-04,2016,11,Friday,1
30125,2015-01-25,2015,1,Sunday,1
30126,2017-08-04,2017,8,Friday,1
30127,2017-02-04,2017,2,Saturday,1
30128,2015-09-28,2015,9,Monday,1
30129,2015-09-12,2015,9,Saturday,1
30131,2014-12-06,2014,12,Saturday,1
30133,2018-04-30,2018,4,Monday,1
30134,2016-10-10,2016,10,Monday,1
30135,2016-11-26,2016,11,Saturday,1
30136,2015-02-09,2015,2,Monday,1
30138,2015-11-14,2015,11,Saturday,1
30139,2018-02-26,2018,2,Monday,1
30140,2016-08-17,2016,8,Wednesday,1
30142,2015-06-11,2015,6,Thursday,1
30143,2015-11-24,2015,11,Tuesday,1
30144,2016-10-07,2016,10,Friday,1
30145,2017-06-11,2017,6,Sunday,1
30146,2015-06-22,2015,6,Monday,1
30148,2015-07-03,2015,7,Friday,1
30149,2015-07-11,2015,7,Saturday,1
30150,2014-10-01,2014,10,Wednesday,1
30151,2017-01-20,2017,1,Friday,1
30152,2015-03-21,2015,3,Saturday,1
30154,2016-09-26,2016,9,Monday,1
30155,2017-06-15,2017,6,Thursday,1
30156,2015-07-15,2015,7,Wednesday,1
30157,2017-06-18,2017,6,Sunday,1
30161,2017-06-26,2017,6,Monday,1
30164,2015-04-20,2015,4,Monday,1
30166,2018-04-13,2018,4,Friday,1
30167,2016-09-17,2016,9,Saturday,1
30168,2016-01-04,2016,1,Monday,1
30169,2014-12-30,2014,12,Tuesday,1
30170,2016-05-08,2016,5,Sunday,1
30173,2016-06-26,2016,6,Sunday,1
30174,2016-11-24,2016,11,Thursday,1
30175,2015-03-23,2015,3,Monday,1
30177,2016-10-23,2016,10,Sunday,1
30180,2018-04-24,2018,4,Tuesday,1
30182,2015-05-02,2015,5,Saturday,1
30184,2016-07-17,2016,7,Sunday,1
30186,2016-03-15,2016,3,Tuesday,1
30188,2018-05-07,2018,5,Monday,1
30190,2016-07-23,2016,7,Saturday,1
30191,2017-08-09,2017,8,Wednesday,1
30192,2018-05-12,2018,5,Saturday,1
30194,2017-09-22,2017,9,Friday,1
30195,2018-05-10,2018,5,Thursday,1
30196,2015-05-10,2015,5,Sunday,1
30198,2015-01-11,2015,1,Sunday,1
30199,2015-05-23,2015,5,Saturday,1
30200,2015-10-14,2015,10,Wednesday,1
30202,2017-04-26,2017,4,Wednesday,1
30203,2016-03-28,2016,3,Monday,1
30204,2017-12-30,2017,12,Saturday,1
30205,2016-03-06,2016,3,Sunday,1
30206,2015-06-04,2015,6,Thursday,1
30207,2016-04-26,2016,4,Tuesday,1
30208,2018-05-30,2018,5,Wednesday,1
30210,2015-06-14,2015,6,Sunday,1
30214,2016-06-11,2016,6,Saturday,1
30217,2016-09-23,2016,9,Friday,1
30219,2017-07-23,2017,7,Sunday,1
30220,2015-07-15,2015,7,Wednesday,1
30224,2015-06-26,2015,6,Friday,1
30226,2016-11-04,2016,11,Friday,1
30227,2017-07-29,2017,7,Saturday,1
30228,2017-07-07,2017,7,Friday,1
30229,2016-01-03,2016,1,Sunday,1
30230,2016-07-26,2016,7,Tuesday,1
30231,2016-04-22,2016,4,Friday,1
30234,2017-11-08,2017,11,Wednesday,1
30235,2014-12-13,2014,12,Saturday,1
30237,2015-08-29,2015,8,Saturday,1
30238,2016-03-05,2016,3,Saturday,1
30239,2015-11-05,2015,11,Thursday,1
30241,2016-12-03,2016,12,Saturday,1
30242,2016-04-08,2016,4,Friday,1
30243,2016-06-05,2016,6,Sunday,1
30244,2018-05-17,2018,5,Thursday,1
30245,2018-03-25,2018,3,Sunday,1
30246,2016-09-01,2016,9,Thursday,1
30247,2015-09-10,2015,9,Thursday,1
30249,2017-02-12,2017,2,Sunday,1
30250,2017-01-13,2017,1,Friday,1
30251,2017-02-27,2017,2,Monday,1
30253,2015-11-09,2015,11,Monday,1
30256,2015-04-19,2015,4,Sunday,1
30257,2017-11-13,2017,11,Monday,1
30258,2018-02-14,2018,2,Wednesday,1
30261,2015-09-07,2015,9,Monday,1
30263,2017-08-28,2017,8,Monday,1
30264,2015-05-09,2015,5,Saturday,1
30265,2015-01-12,2015,1,Monday,1
30266,2018-02-11,2018,2,Sunday,1
30267,2016-09-04,2016,9,Sunday,1
30270,2015-05-26,2015,5,Tuesday,1
30273,2017-07-23,2017,7,Sunday,1
30275,2018-01-21,2018,1,Sunday,1
30276,2015-12-01,2015,12,Tuesday,1
30278,2018-02-07,2018,2,Wednesday,1
30279,2014-11-18,2014,11,Tuesday,1
30280,2017-03-19,2017,3,Sunday,1
30281,2017-04-23,2017,4,Sunday,1
30285,2016-08-02,2016,8,Tuesday,1
30286,2015-11-30,2015,11,Monday,1
30287,2014-09-23,2014,9,Tuesday,1
30292,2017-06-22,2017,6,Thursday,1
30295,2015-07-22,2015,7,Wednesday,1
30296,2015-07-15,2015,7,Wednesday,1
30297,2017-06-17,2017,6,Saturday,1
30300,2016-02-29,2016,2,Monday,1
30301,2016-07-05,2016,7,Tuesday,1
30302,2015-10-24,2015,10,Saturday,1
30303,2015-08-04,2015,8,Tuesday,1
30304,2016-07-02,2016,7,Saturday,1
30305,2015-11-06,2015,11,Friday,1
30306,2015-12-30,2015,12,Wednesday,1
30310,2017-04-27,2017,4,Thursday,1
30311,2017-11-04,2017,11,Saturday,1
30312,2015-11-03,2015,11,Tuesday,1
30316,2017-05-07,2017,5,Sunday,1
30317,2015-07-10,2015,7,Friday,1
30319,2016-02-07,2016,2,Sunday,1
30320,2017-05-22,2017,5,Monday,1
30321,2017-05-14,2017,5,Sunday,1
30323,2015-04-08,2015,4,Wednesday,1
30326,2015-09-09,2015,9,Wednesday,1
30327,2015-06-27,2015,6,Saturday,1
30329,2015-03-06,2015,3,Friday,1
30332,2017-11-01,2017,11,Wednesday,1
30333,2016-05-15,2016,5,Sunday,1
30334,2015-10-01,2015,10,Thursday,1
30336,2015-08-26,2015,8,Wednesday,1
30339,2017-02-03,2017,2,Friday,1
30340,2015-09-26,2015,9,Saturday,1
30342,2017-07-12,2017,7,Wednesday,1
30343,2016-04-25,2016,4,Monday,1
30344,2017-10-02,2017,10,Monday,1
30346,2017-04-03,2017,4,Monday,1
30347,2015-10-11,2015,10,Sunday,1
30348,2017-07-07,2017,7,Friday,1
30351,2017-07-01,2017,7,Saturday,1
30352,2016-05-27,2016,5,Friday,1
30353,2015-10-12,2015,10,Monday,1
30354,2015-02-09,2015,2,Monday,1
30355,2017-06-12,2017,6,Monday,1
30356,2017-07-12,2017,7,Wednesday,1
30357,2016-04-16,2016,4,Saturday,1
30358,2017-06-30,2017,6,Friday,1
30359,2016-09-16,2016,9,Friday,1
30360,2016-08-28,2016,8,Sunday,1
30361,2015-08-25,2015,8,Tuesday,1
30362,2017-12-02,2017,12,Saturday,1
30363,2015-07-09,2015,7,Thursday,1
30366,2015-03-10,2015,3,Tuesday,1
30367,2018-04-11,2018,4,Wednesday,1
30368,2018-05-13,2018,5,Sunday,1
30370,2015-05-18,2015,5,Monday,1
30372,2016-07-07,2016,7,Thursday,1
30373,2015-01-07,2015,1,Wednesday,1
30375,2015-02-20,2015,2,Friday,1
30377,2016-02-20,2016,2,Saturday,1
30380,2015-02-19,2015,2,Thursday,1
30382,2016-09-16,2016,9,Friday,1
30383,2016-03-28,2016,3,Monday,1
30384,2018-06-17,2018,6,Sunday,1
30387,2017-05-15,2017,5,Monday,1
30388,2017-04-26,2017,4,Wednesday,1
30390,2016-06-06,2016,6,Monday,1
30391,2016-12-12,2016,12,Monday,1
30392,2015-08-29,2015,8,Saturday,1
30393,2017-11-05,2017,11,Sunday,1
30394,2016-08-20,2016,8,Saturday,1
30395,2016-03-27,2016,3,Sunday,1
30396,2017-10-10,2017,10,Tuesday,1
30397,2016-05-17,2016,5,Tuesday,1
30399,2016-08-12,2016,8,Friday,1
30400,2018-01-01,2018,1,Monday,1
30401,2017-09-30,2017,9,Saturday,1
30402,2017-09-04,2017,9,Monday,1
30403,2016-07-01,2016,7,Friday,1
30404,2016-06-02,2016,6,Thursday,1
30406,2017-06-10,2017,6,Saturday,1
30411,2014-11-05,2014,11,Wednesday,1
30412,2015-02-14,2015,2,Saturday,1
30414,2015-02-21,2015,2,Saturday,1
30415,2015-05-13,2015,5,Wednesday,1
30416,2015-05-16,2015,5,Saturday,1
30417,2017-05-30,2017,5,Tuesday,1
30419,2016-05-28,2016,5,Saturday,1
30420,2017-07-08,2017,7,Saturday,1
30421,2014-12-16,2014,12,Tuesday,1
30422,2017-06-01,2017,6,Thursday,1
30424,2015-08-05,2015,8,Wednesday,1
30425,2017-01-22,2017,1,Sunday,1
30427,2016-07-01,2016,7,Friday,1
30428,2016-06-19,2016,6,Sunday,1
30429,2017-03-11,2017,3,Saturday,1
30430,2017-01-03,2017,1,Tuesday,1
30431,2017-05-16,2017,5,Tuesday,1
30432,2016-11-28,2016,11,Monday,1
30433,2017-08-03,2017,8,Thursday,1
30436,2016-11-24,2016,11,Thursday,1
30437,2015-07-20,2015,7,Monday,1
30439,2015-10-05,2015,10,Monday,1
30440,2018-01-06,2018,1,Saturday,1
30441,2017-05-01,2017,5,Monday,1
30442,2017-06-09,2017,6,Friday,1
30445,2016-07-28,2016,7,Thursday,1
30446,2017-10-18,2017,10,Wednesday,1
30448,2016-08-13,2016,8,Saturday,1
30449,2017-02-27,2017,2,Monday,1
30451,2017-09-03,2017,9,Sunday,1
30453,2016-06-01,2016,6,Wednesday,1
30454,2015-10-17,2015,10,Saturday,1
30455,2018-01-14,2018,1,Sunday,1
30459,2016-06-22,2016,6,Wednesday,1
30460,2016-08-04,2016,8,Thursday,1
30461,2015-03-12,2015,3,Thursday,1
30462,2017-06-24,2017,6,Saturday,1
30464,2017-07-05,2017,7,Wednesday,1
30466,2016-07-12,2016,7,Tuesday,1
30467,2015-10-07,2015,10,Wednesday,1
30468,2017-02-12,2017,2,Sunday,1
30469,2017-04-01,2017,4,Saturday,1
30470,2017-01-19,2017,1,Thursday,1
30472,2017-12-10,2017,12,Sunday,1
30473,2015-05-10,2015,5,Sunday,1
30477,2018-04-14,2018,4,Saturday,1
30478,2014-11-29,2014,11,Saturday,1
30479,2017-08-18,2017,8,Friday,1
30481,2015-10-11,2015,10,Sunday,1
30482,2017-02-06,2017,2,Monday,1
30483,2018-05-17,2018,5,Thursday,1
30486,2015-05-31,2015,5,Sunday,1
30487,2017-10-08,2017,10,Sunday,1
30488,2017-08-29,2017,8,Tuesday,1
30489,2015-07-15,2015,7,Wednesday,1
30490,2017-04-07,2017,4,Friday,1
30491,2016-02-19,2016,2,Friday,1
30493,2017-09-03,2017,9,Sunday,1
30494,2016-09-30,2016,9,Friday,1
30496,2015-08-28,2015,8,Friday,1
30497,2015-08-04,2015,8,Tuesday,1
30498,2016-04-04,2016,4,Monday,1
30500,2015-01-11,2015,1,Sunday,1
30501,2015-10-10,2015,10,Saturday,1
30502,2017-05-28,2017,5,Sunday,1
30505,2014-12-08,2014,12,Monday,1
30506,2014-08-30,2014,8,Saturday,1
30507,2016-10-25,2016,10,Tuesday,1
30510,2016-07-15,2016,7,Friday,1
30512,2017-07-02,2017,7,Sunday,1
30514,2017-06-22,2017,6,Thursday,1
30515,2017-11-12,2017,11,Sunday,1
30516,2015-11-20,2015,11,Friday,1
30517,2016-06-20,2016,6,Monday,1
30519,2016-02-01,2016,2,Monday,1
30520,2017-02-26,2017,2,Sunday,1
30521,2017-05-29,2017,5,Monday,1
30523,2015-01-02,2015,1,Friday,1
30524,2015-05-27,2015,5,Wednesday,1
30525,2017-04-13,2017,4,Thursday,1
30526,2016-04-11,2016,4,Monday,1
30528,2016-09-21,2016,9,Wednesday,1
30530,2015-05-15,2015,5,Friday,1
30532,2017-11-10,2017,11,Friday,1
30533,2017-07-07,2017,7,Friday,1
30534,2015-02-14,2015,2,Saturday,1
30535,2015-10-05,2015,10,Monday,1
30536,2016-03-25,2016,3,Friday,1
30538,2016-01-25,2016,1,Monday,1
30540,2015-04-17,2015,4,Friday,1
30541,2016-03-01,2016,3,Tuesday,1
30542,2017-08-19,2017,8,Saturday,1
30543,2016-11-08,2016,11,Tuesday,1
30544,2017-01-31,2017,1,Tuesday,1
30545,2017-04-13,2017,4,Thursday,1
30546,2017-06-14,2017,6,Wednesday,1
30547,2015-05-30,2015,5,Saturday,1
30549,2018-01-18,2018,1,Thursday,1
30550,2015-08-26,2015,8,Wednesday,1
30551,2018-04-15,2018,4,Sunday,1
30553,2015-06-10,2015,6,Wednesday,1
30554,2017-02-20,2017,2,Monday,1
30556,2017-11-28,2017,11,Tuesday,1
30558,2016-04-28,2016,4,Thursday,1
30559,2015-03-07,2015,3,Saturday,1
30560,2016-08-28,2016,8,Sunday,1
30562,2016-04-06,2016,4,Wednesday,1
30563,2017-04-17,2017,4,Monday,1
30564,2018-01-06,2018,1,Saturday,1
30566,2016-08-05,2016,8,Friday,1
30567,2016-03-18,2016,3,Friday,1
30568,2017-02-19,2017,2,Sunday,1
30570,2015-03-17,2015,3,Tuesday,1
30572,2018-01-05,2018,1,Friday,1
30573,2017-09-10,2017,9,Sunday,1
30574,2017-10-07,2017,10,Saturday,1
30576,2018-01-11,2018,1,Thursday,1
30577,2014-12-02,2014,12,Tuesday,1
30579,2015-07-07,2015,7,Tuesday,1
30581,2017-02-18,2017,2,Saturday,1
30582,2016-01-16,2016,1,Saturday,1
30583,2017-12-07,2017,12,Thursday,1
30586,2014-12-05,2014,12,Friday,1
30588,2016-01-27,2016,1,Wednesday,1
30589,2017-08-12,2017,8,Saturday,1
30591,2018-05-25,2018,5,Friday,1
30592,2016-04-15,2016,4,Friday,1
30593,2017-06-06,2017,6,Tuesday,1
30594,2015-11-05,2015,11,Thursday,1
30595,2016-08-20,2016,8,Saturday,1
30597,2016-08-02,2016,8,Tuesday,1
30598,2017-06-05,2017,6,Monday,1
30599,2016-10-14,2016,10,Friday,1
30600,2015-01-03,2015,1,Saturday,1
30602,2016-06-25,2016,6,Saturday,1
30604,2017-07-02,2017,7,Sunday,1
30605,2017-05-02,2017,5,Tuesday,1
30607,2018-05-06,2018,5,Sunday,1
30609,2015-03-24,2015,3,Tuesday,1
30610,2015-06-23,2015,6,Tuesday,1
30611,2018-04-07,2018,4,Saturday,1
30612,2015-02-08,2015,2,Sunday,1
30613,2018-04-28,2018,4,Saturday,1
30615,2018-05-12,2018,5,Saturday,1
30616,2016-08-21,2016,8,Sunday,1
30618,2017-07-20,2017,7,Thursday,1
30620,2017-10-26,2017,10,Thursday,1
30622,2015-02-21,2015,2,Saturday,1
30623,2015-03-09,2015,3,Monday,1
30629,2018-06-22,2018,6,Friday,1
30630,2016-06-10,2016,6,Friday,1
30631,2016-11-30,2016,11,Wednesday,1
30632,2017-06-16,2017,6,Friday,1
30633,2017-01-21,2017,1,Saturday,1
30635,2017-01-04,2017,1,Wednesday,1
30638,2016-01-02,2016,1,Saturday,1
30640,2015-11-28,2015,11,Saturday,1
30641,2017-10-07,2017,10,Saturday,1
30642,2015-02-24,2015,2,Tuesday,1
30643,2014-12-30,2014,12,Tuesday,1
30644,2015-07-05,2015,7,Sunday,1
30645,2015-05-03,2015,5,Sunday,1
30647,2015-04-01,2015,4,Wednesday,1
30648,2017-02-06,2017,2,Monday,1
30649,2016-04-16,2016,4,Saturday,1
30651,2016-08-25,2016,8,Thursday,1
30653,2015-05-15,2015,5,Friday,1
30654,2017-01-22,2017,1,Sunday,1
30655,2015-05-31,2015,5,Sunday,1
30657,2015-03-15,2015,3,Sunday,1
30658,2017-03-12,2017,3,Sunday,1
30659,2016-10-07,2016,10,Friday,1
30660,2016-05-03,2016,5,Tuesday,1
30661,2016-11-14,2016,11,Monday,1
30664,2016-08-07,2016,8,Sunday,1
30666,2016-03-10,2016,3,Thursday,1
30667,2014-08-28,2014,8,Thursday,1
30669,2015-07-09,2015,7,Thursday,1
30671,2015-05-15,2015,5,Friday,1
30672,2017-07-09,2017,7,Sunday,1
30674,2017-10-28,2017,10,Saturday,1
30676,2017-07-30,2017,7,Sunday,1
30677,2015-03-19,2015,3,Thursday,1
30678,2018-01-14,2018,1,Sunday,1
30679,2016-03-18,2016,3,Friday,1
30681,2015-06-13,2015,6,Saturday,1
30683,2015-10-03,2015,10,Saturday,1
30684,2015-01-05,2015,1,Monday,1
30685,2017-03-17,2017,3,Friday,1
30687,2016-06-25,2016,6,Saturday,1
30688,2017-09-01,2017,9,Friday,1
30689,2016-03-01,2016,3,Tuesday,1
30690,2015-01-22,2015,1,Thursday,1
30691,2016-03-01,2016,3,Tuesday,1
30692,2017-07-15,2017,7,Saturday,1
30693,2015-09-01,2015,9,Tuesday,1
30696,2017-06-09,2017,6,Friday,1
30697,2017-05-26,2017,5,Friday,1
30699,2016-01-07,2016,1,Thursday,1
30701,2016-01-25,2016,1,Monday,1
30702,2016-06-15,2016,6,Wednesday,1
30705,2017-05-27,2017,5,Saturday,1
30706,2016-01-16,2016,1,Saturday,1
30707,2016-04-05,2016,4,Tuesday,1
30708,2015-10-03,2015,10,Saturday,1
30709,2015-01-31,2015,1,Saturday,1
30712,2016-07-24,2016,7,Sunday,1
30713,2016-07-10,2016,7,Sunday,1
30714,2015-03-07,2015,3,Saturday,1
30715,2017-06-23,2017,6,Friday,1
30716,2018-05-24,2018,5,Thursday,1
30720,2016-03-21,2016,3,Monday,1
30725,2015-08-29,2015,8,Saturday,1
30727,2016-09-19,2016,9,Monday,1
30729,2015-11-25,2015,11,Wednesday,1
30730,2018-03-18,2018,3,Sunday,1
30731,2017-11-19,2017,11,Sunday,1
30733,2015-11-25,2015,11,Wednesday,1
30736,2016-05-13,2016,5,Friday,1
30737,2015-05-30,2015,5,Saturday,1
30738,2018-03-01,2018,3,Thursday,1
30739,2017-02-07,2017,2,Tuesday,1
30740,2015-10-18,2015,10,Sunday,1
30741,2016-12-21,2016,12,Wednesday,1
30742,2015-12-05,2015,12,Saturday,1
30743,2016-10-28,2016,10,Friday,1
30744,2017-06-18,2017,6,Sunday,1
30745,2015-07-01,2015,7,Wednesday,1
30746,2016-06-11,2016,6,Saturday,1
30747,2016-11-29,2016,11,Tuesday,1
30748,2017-02-18,2017,2,Saturday,1
30749,2016-03-05,2016,3,Saturday,1
30751,2015-03-28,2015,3,Saturday,1
30754,2017-07-07,2017,7,Friday,1
30755,2018-05-19,2018,5,Saturday,1
30756,2015-03-12,2015,3,Thursday,1
30759,2015-10-14,2015,10,Wednesday,1
30760,2016-08-01,2016,8,Monday,1
30766,2015-12-16,2015,12,Wednesday,1
30767,2016-12-29,2016,12,Thursday,1
30768,2017-04-26,2017,4,Wednesday,1
30769,2016-01-19,2016,1,Tuesday,1
30770,2015-09-12,2015,9,Saturday,1
30771,2016-10-15,2016,10,Saturday,1
30774,2016-07-02,2016,7,Saturday,1
30775,2017-06-18,2017,6,Sunday,1
30776,2018-05-13,2018,5,Sunday,1
30777,2016-12-14,2016,12,Wednesday,1
30778,2016-04-19,2016,4,Tuesday,1
30779,2015-05-14,2015,5,Thursday,1
30780,2015-03-25,2015,3,Wednesday,1
30782,2016-09-10,2016,9,Saturday,1
30783,2016-01-14,2016,1,Thursday,1
30785,2014-08-15,2014,8,Friday,1
30787,2015-08-23,2015,8,Sunday,1
30788,2015-12-01,2015,12,Tuesday,1
30789,2015-12-07,2015,12,Monday,1
30790,2016-03-14,2016,3,Monday,1
30792,2015-06-07,2015,6,Sunday,1
30793,2015-12-15,2015,12,Tuesday,1
30796,2015-12-31,2015,12,Thursday,1
30797,2016-06-04,2016,6,Saturday,1
30798,2015-11-01,2015,11,Sunday,1
30800,2017-07-10,2017,7,Monday,1
